age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,admin,single,secondary,no,1374,yes,no,unknown,13,may,207,1,-1,0,unknown,0
37,services,married,secondary,no,812,yes,yes,cellular,11,may,184,2,-1,0,unknown,0
40,services,married,secondary,no,405,no,no,unknown,20,jun,87,3,-1,0,unknown,0
34,management,married,tertiary,no,1601,yes,no,unknown,8,may,650,2,-1,0,unknown,0
30,management,married,tertiary,no,696,no,no,cellular,22,aug,187,4,-1,0,unknown,0
32,management,married,tertiary,no,1388,no,no,cellular,8,aug,161,6,-1,0,unknown,0
37,services,single,secondary,no,1045,no,no,cellular,17,mar,406,2,41,1,failure,1
34,blue,married,primary,no,218,yes,yes,unknown,21,may,260,1,-1,0,unknown,0
60,admin,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,0
37,technician,married,secondary,no,0,no,no,cellular,5,aug,409,1,-1,0,unknown,0
30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,-1,0,unknown,1
40,management,single,primary,no,259,yes,no,cellular,8,may,70,1,-1,0,unknown,0
54,technician,divorced,secondary,no,-291,no,no,cellular,19,aug,99,2,-1,0,unknown,0
37,unknown,married,secondary,no,5700,no,no,unknown,19,jun,49,2,-1,0,unknown,0
38,technician,single,tertiary,no,1314,yes,yes,cellular,16,jul,378,2,-1,0,unknown,0
32,self,divorced,tertiary,no,3271,no,no,cellular,4,may,949,3,-1,0,unknown,1
44,technician,married,primary,no,177,yes,no,unknown,19,may,197,4,-1,0,unknown,0
39,blue,married,primary,no,1564,no,no,unknown,17,jun,57,1,-1,0,unknown,0
23,services,single,secondary,no,0,yes,no,unknown,29,may,544,4,-1,0,unknown,0
49,technician,married,secondary,no,702,no,no,telephone,22,aug,145,7,-1,0,unknown,0
31,management,single,tertiary,no,935,no,no,cellular,31,jul,64,5,-1,0,unknown,0
59,management,married,tertiary,no,0,yes,yes,cellular,20,apr,392,1,-1,0,unknown,1
47,blue,married,primary,no,521,yes,no,unknown,13,may,262,1,-1,0,unknown,0
50,entrepreneur,married,secondary,no,854,no,no,cellular,16,apr,198,1,-1,0,unknown,0
59,retired,divorced,tertiary,no,4,yes,no,unknown,2,jun,517,2,-1,0,unknown,0
32,management,single,tertiary,no,509,no,yes,cellular,19,nov,208,2,-1,0,unknown,0
32,unemployed,married,secondary,no,11524,yes,no,cellular,19,nov,289,3,-1,0,unknown,0
53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,unknown,0
31,management,married,tertiary,no,898,no,no,cellular,17,nov,578,1,-1,0,unknown,0
41,management,divorced,tertiary,no,902,yes,no,cellular,3,apr,134,1,-1,0,unknown,0
29,blue,married,secondary,no,313,yes,yes,unknown,7,may,144,1,-1,0,unknown,0
40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,0
34,management,divorced,tertiary,no,5754,yes,no,cellular,18,nov,32,1,181,1,failure,0
35,management,single,tertiary,no,-353,yes,no,cellular,16,jul,70,1,-1,0,unknown,0
31,services,single,secondary,no,1027,no,no,cellular,2,jul,217,3,-1,0,unknown,1
38,student,married,unknown,no,0,no,no,cellular,8,jul,341,1,385,1,failure,1
63,management,married,unknown,no,2352,no,no,telephone,4,may,475,7,-1,0,unknown,1
27,blue,married,secondary,no,0,yes,no,unknown,13,may,296,1,-1,0,unknown,0
33,blue,married,primary,no,139,yes,no,cellular,8,may,548,1,-1,0,unknown,0
51,blue,single,secondary,no,708,yes,no,telephone,14,may,391,1,364,1,failure,0
33,admin,divorced,secondary,no,661,yes,no,cellular,4,may,90,4,167,3,failure,0
27,blue,single,secondary,no,1311,yes,no,unknown,13,may,805,2,-1,0,unknown,0
38,technician,married,secondary,no,634,no,no,unknown,19,jun,211,2,-1,0,unknown,0
26,blue,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,0
37,entrepreneur,married,secondary,no,0,yes,yes,cellular,6,may,160,2,-1,0,unknown,0
56,blue,divorced,primary,no,596,no,no,unknown,12,jun,123,1,-1,0,unknown,0
38,admin,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,failure,0
38,services,married,secondary,no,5000,no,no,cellular,4,dec,720,5,536,5,failure,0
34,technician,married,secondary,no,978,yes,no,unknown,16,may,370,2,-1,0,unknown,0
41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,0
42,technician,single,secondary,no,555,yes,no,cellular,5,feb,449,2,-1,0,unknown,0
27,admin,married,tertiary,no,2855,no,no,cellular,22,jul,138,2,178,4,success,1
31,blue,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,unknown,0
43,management,married,tertiary,no,0,yes,no,cellular,21,jul,474,1,-1,0,unknown,0
38,blue,married,primary,no,1597,no,no,telephone,8,may,15,1,-1,0,unknown,0
32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,0,unknown,0
50,self,married,secondary,no,306,no,no,unknown,19,jun,37,1,-1,0,unknown,0
41,admin,single,secondary,no,386,no,no,cellular,29,jan,125,1,-1,0,unknown,0
48,services,single,primary,no,-139,no,no,cellular,13,may,75,2,-1,0,unknown,0
60,technician,married,secondary,no,2041,no,no,telephone,29,jan,123,1,185,7,failure,0
34,technician,married,tertiary,no,4953,no,no,cellular,7,aug,235,2,-1,0,unknown,0
33,services,married,secondary,no,288,yes,no,cellular,17,apr,306,1,-1,0,unknown,0
44,management,married,tertiary,no,0,yes,no,telephone,24,jul,81,2,-1,0,unknown,0
24,unemployed,married,secondary,no,6,no,no,unknown,17,jun,21,1,-1,0,unknown,0
48,blue,divorced,primary,no,-110,yes,no,cellular,12,may,942,1,-1,0,unknown,0
31,self,single,tertiary,no,120,yes,no,unknown,8,may,239,2,-1,0,unknown,0
47,technician,single,secondary,no,58,no,no,telephone,5,feb,33,1,-1,0,unknown,0
31,management,single,tertiary,no,15,no,no,cellular,11,aug,119,2,-1,0,unknown,0
54,services,married,secondary,no,1301,yes,no,unknown,13,may,173,1,-1,0,unknown,0
55,blue,married,secondary,no,630,no,no,cellular,26,aug,146,2,-1,0,unknown,0
29,services,single,secondary,no,1274,no,no,cellular,8,jul,136,1,-1,0,unknown,0
54,admin,married,secondary,no,276,yes,yes,cellular,27,apr,66,1,-1,0,unknown,0
39,services,married,secondary,no,124,yes,no,cellular,31,jul,81,5,-1,0,unknown,0
31,technician,single,secondary,no,137,no,no,cellular,27,aug,27,14,-1,0,unknown,0
53,management,married,secondary,no,478,yes,no,cellular,2,feb,66,1,264,2,failure,0
54,admin,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,0
41,admin,married,secondary,no,8238,yes,yes,unknown,30,may,124,4,-1,0,unknown,0
44,management,divorced,tertiary,no,347,yes,yes,cellular,14,aug,63,2,-1,0,unknown,0
39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,1
42,services,divorced,secondary,no,138,no,no,cellular,17,jul,324,1,-1,0,unknown,0
58,retired,married,secondary,no,25,yes,no,unknown,2,jun,132,2,-1,0,unknown,0
36,services,married,secondary,no,0,yes,no,cellular,30,jul,54,12,-1,0,unknown,0
40,blue,married,secondary,no,273,yes,no,unknown,19,jun,1082,1,-1,0,unknown,0
28,technician,single,secondary,no,389,yes,no,cellular,11,may,15,7,-1,0,unknown,0
36,unemployed,married,secondary,no,16,yes,yes,cellular,17,nov,89,2,-1,0,unknown,0
40,blue,married,secondary,no,195,yes,no,cellular,5,may,99,5,333,5,other,0
80,retired,married,primary,no,1468,no,no,cellular,13,jan,330,3,-1,0,unknown,1
43,self,married,tertiary,no,64,no,no,unknown,6,jun,230,2,-1,0,unknown,0
42,self,married,tertiary,no,0,yes,no,telephone,31,jul,650,19,-1,0,unknown,0
55,services,single,secondary,no,987,no,no,cellular,18,aug,63,4,-1,0,unknown,0
31,blue,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,unknown,0
39,technician,married,secondary,no,8,no,yes,cellular,13,aug,87,2,-1,0,unknown,0
52,management,married,tertiary,no,25,no,yes,cellular,15,jul,170,3,-1,0,unknown,0
44,technician,married,secondary,no,0,no,no,unknown,16,jun,78,1,-1,0,unknown,0
38,entrepreneur,married,tertiary,no,898,yes,no,cellular,20,nov,80,5,198,2,failure,0
51,housemaid,married,secondary,no,3984,no,no,unknown,20,jun,7,12,-1,0,unknown,0
49,admin,divorced,secondary,no,266,yes,no,unknown,29,may,162,2,-1,0,unknown,0
30,management,single,tertiary,no,280,no,no,cellular,12,aug,100,1,-1,0,unknown,0
37,technician,single,secondary,no,2544,yes,no,unknown,30,may,120,3,-1,0,unknown,0
48,retired,married,secondary,no,67,no,no,telephone,14,jul,251,2,-1,0,unknown,0
31,blue,married,primary,no,-81,yes,no,cellular,22,jul,261,1,-1,0,unknown,0
48,technician,divorced,secondary,no,485,yes,no,cellular,23,jul,84,2,-1,0,unknown,0
48,blue,married,secondary,no,2697,yes,yes,cellular,21,nov,82,1,179,5,failure,0
46,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,1
55,services,married,unknown,no,1210,yes,no,unknown,30,may,868,1,-1,0,unknown,0
28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,-1,0,unknown,1
26,services,married,secondary,no,549,no,no,unknown,3,jul,149,1,-1,0,unknown,0
56,unemployed,divorced,tertiary,no,832,no,no,unknown,6,jun,36,2,-1,0,unknown,0
46,admin,married,secondary,no,38,yes,yes,cellular,12,may,455,1,-1,0,unknown,0
26,admin,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,0
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,unknown,0
59,self,married,tertiary,no,0,yes,no,cellular,23,jul,256,1,-1,0,unknown,0
27,blue,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,1
30,technician,single,secondary,no,518,yes,no,unknown,2,jun,21,1,-1,0,unknown,0
46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,0
43,admin,married,primary,no,314,yes,yes,unknown,26,may,134,1,-1,0,unknown,0
33,blue,married,secondary,no,66,no,no,cellular,10,jul,182,1,-1,0,unknown,0
48,entrepreneur,married,secondary,no,151,no,no,cellular,16,jul,191,1,-1,0,unknown,0
41,retired,single,primary,no,2579,no,no,cellular,27,jul,235,1,287,1,failure,0
44,admin,married,secondary,no,1423,yes,no,unknown,13,may,162,4,-1,0,unknown,0
30,management,married,tertiary,no,1077,no,no,cellular,15,mar,151,1,96,1,failure,0
45,admin,married,secondary,no,-405,no,no,cellular,31,jul,189,3,-1,0,unknown,0
53,admin,married,secondary,no,1252,no,no,cellular,17,aug,128,4,-1,0,unknown,0
44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1077,1,-1,0,unknown,1
28,blue,single,secondary,yes,0,no,yes,cellular,10,jul,165,1,-1,0,unknown,0
38,technician,married,secondary,no,1,yes,no,cellular,21,nov,57,5,199,1,success,0
43,technician,single,secondary,no,28,yes,no,unknown,14,may,2241,4,-1,0,unknown,0
45,blue,married,unknown,no,419,no,no,unknown,5,jun,420,1,-1,0,unknown,0
38,technician,married,tertiary,no,447,yes,no,cellular,2,feb,224,1,269,1,failure,0
41,blue,married,secondary,no,4910,yes,no,cellular,3,apr,1090,1,-1,0,unknown,0
31,management,married,tertiary,no,166,no,no,cellular,25,aug,392,6,-1,0,unknown,0
30,technician,single,secondary,no,323,no,no,cellular,25,jan,116,1,151,3,failure,0
37,management,single,tertiary,no,1572,no,no,cellular,20,aug,90,6,-1,0,unknown,0
49,services,married,secondary,no,486,yes,yes,unknown,30,may,43,2,-1,0,unknown,0
38,management,married,tertiary,no,358,no,no,cellular,29,jan,151,2,-1,0,unknown,0
40,unemployed,married,secondary,no,1779,yes,no,unknown,5,jun,59,7,-1,0,unknown,0
55,blue,married,primary,no,1937,yes,no,telephone,21,nov,64,3,-1,0,unknown,0
39,technician,married,secondary,no,3050,yes,no,unknown,6,jun,236,7,-1,0,unknown,0
49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown,0
79,retired,married,primary,no,3481,no,no,telephone,17,apr,82,4,-1,0,unknown,0
39,admin,married,secondary,no,0,no,no,unknown,19,jun,29,11,-1,0,unknown,0
53,management,married,tertiary,no,694,no,no,unknown,18,jun,130,6,-1,0,unknown,0
33,entrepreneur,single,secondary,no,1808,no,no,cellular,19,nov,84,1,-1,0,unknown,0
66,retired,married,secondary,no,203,no,no,cellular,7,jul,376,1,-1,0,unknown,1
28,technician,married,tertiary,no,739,yes,no,cellular,21,jul,316,1,-1,0,unknown,0
53,blue,married,secondary,yes,-634,no,no,cellular,19,aug,695,3,-1,0,unknown,0
35,technician,single,secondary,no,317,yes,no,unknown,9,may,292,2,-1,0,unknown,0
44,blue,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,0,unknown,0
29,technician,single,secondary,no,70,yes,yes,cellular,14,may,400,2,-1,0,unknown,0
47,blue,married,primary,no,-290,yes,no,cellular,15,may,495,1,-1,0,unknown,0
36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,0
63,retired,married,tertiary,no,133,yes,no,cellular,13,feb,104,2,-1,0,unknown,0
44,self,married,secondary,no,0,yes,no,cellular,20,nov,40,3,-1,0,unknown,0
35,technician,married,tertiary,no,202,no,no,cellular,21,nov,175,1,-1,0,unknown,0
26,management,single,tertiary,no,6840,yes,no,unknown,28,may,1560,2,-1,0,unknown,1
53,blue,married,primary,no,805,yes,yes,telephone,4,feb,136,7,268,2,other,0
34,management,married,tertiary,no,881,no,no,cellular,20,aug,112,2,-1,0,unknown,0
54,management,married,tertiary,no,122,yes,no,cellular,22,jul,126,3,-1,0,unknown,0
51,blue,married,primary,no,257,no,no,cellular,8,aug,453,4,-1,0,unknown,0
59,blue,married,secondary,no,202,yes,no,unknown,7,may,173,1,-1,0,unknown,0
32,management,single,tertiary,no,520,no,no,cellular,3,feb,443,2,-1,0,unknown,1
21,unemployed,single,secondary,no,280,no,no,cellular,11,aug,280,2,-1,0,unknown,0
23,unemployed,single,primary,no,1003,no,no,telephone,27,nov,8,1,-1,0,unknown,1
33,housemaid,single,tertiary,no,1255,no,no,cellular,29,aug,511,4,-1,0,unknown,0
32,technician,married,secondary,no,2,yes,yes,cellular,8,jul,143,1,-1,0,unknown,0
37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,91,9,failure,1
43,blue,married,primary,no,60,no,no,cellular,8,may,487,2,367,2,other,0
50,blue,married,primary,no,1179,no,no,unknown,19,jun,30,1,-1,0,unknown,0
58,management,married,tertiary,no,287,yes,no,cellular,21,aug,676,8,-1,0,unknown,0
40,self,married,tertiary,no,252,yes,no,cellular,15,may,103,6,-1,0,unknown,0
53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,306,2,181,2,other,1
40,management,divorced,tertiary,no,69,yes,no,cellular,30,jul,149,2,-1,0,unknown,0
25,admin,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,0
31,blue,married,secondary,no,64,yes,no,cellular,18,jul,302,3,-1,0,unknown,0
32,technician,married,secondary,no,-292,yes,yes,cellular,15,apr,301,1,316,1,failure,0
46,admin,divorced,secondary,no,3201,yes,no,telephone,13,may,157,3,-1,0,unknown,0
51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,0
33,self,single,tertiary,no,1049,no,no,cellular,4,may,126,4,-1,0,unknown,0
46,management,single,secondary,no,1605,no,no,cellular,31,jul,126,6,-1,0,unknown,0
40,blue,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,0
29,management,married,tertiary,no,246,yes,no,cellular,29,jan,61,1,265,1,failure,0
41,management,married,tertiary,no,9935,no,no,telephone,21,nov,49,1,-1,0,unknown,0
32,services,married,secondary,no,414,yes,no,cellular,3,feb,236,2,272,1,failure,0
41,admin,married,primary,no,0,yes,no,cellular,6,may,184,2,323,1,failure,0
23,student,single,tertiary,no,577,no,no,cellular,27,apr,44,3,-1,0,unknown,0
49,technician,married,secondary,no,402,no,no,cellular,5,nov,76,2,-1,0,unknown,0
60,retired,married,unknown,no,79,yes,no,unknown,15,may,301,1,-1,0,unknown,0
28,technician,single,tertiary,no,968,no,yes,cellular,22,jul,470,2,-1,0,unknown,0
46,technician,married,secondary,no,-59,yes,yes,unknown,2,jun,117,2,-1,0,unknown,0
42,blue,married,secondary,no,0,no,no,cellular,21,jul,91,2,-1,0,unknown,0
67,retired,married,unknown,no,714,no,no,cellular,9,sep,372,1,-1,0,unknown,0
58,management,divorced,tertiary,no,5701,no,no,cellular,14,aug,92,3,106,2,success,0
41,management,married,tertiary,no,5936,no,no,cellular,29,aug,709,11,-1,0,unknown,0
30,blue,single,secondary,no,1472,yes,no,cellular,20,nov,769,4,-1,0,unknown,0
37,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,1
67,retired,divorced,tertiary,no,443,no,no,cellular,18,aug,441,1,-1,0,unknown,1
34,management,married,tertiary,no,986,yes,no,unknown,2,jun,105,11,-1,0,unknown,0
48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,0
58,entrepreneur,married,tertiary,no,0,no,yes,cellular,30,jan,540,1,2,2,other,0
30,technician,married,secondary,no,1660,yes,no,cellular,30,apr,236,1,-1,0,unknown,0
33,blue,married,secondary,no,842,no,no,cellular,29,aug,111,4,-1,0,unknown,0
31,blue,married,secondary,no,335,yes,no,unknown,8,may,226,1,-1,0,unknown,0
47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,1
33,blue,married,secondary,no,-825,yes,no,unknown,23,may,228,2,-1,0,unknown,0
31,management,single,tertiary,no,533,no,no,cellular,11,feb,144,1,91,9,success,1
26,blue,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,0
47,blue,married,primary,no,269,yes,no,cellular,30,jul,145,5,-1,0,unknown,0
41,admin,single,secondary,no,26,no,no,cellular,8,jul,428,1,-1,0,unknown,0
40,services,single,secondary,no,464,yes,yes,unknown,19,may,183,7,-1,0,unknown,0
32,admin,married,secondary,no,203,yes,yes,cellular,7,may,219,2,-1,0,unknown,0
45,entrepreneur,married,primary,no,1953,yes,no,unknown,15,may,95,3,-1,0,unknown,0
56,admin,divorced,primary,no,207,yes,no,unknown,3,jun,88,4,-1,0,unknown,0
47,management,married,secondary,no,0,yes,yes,cellular,17,nov,124,2,-1,0,unknown,0
44,technician,married,tertiary,no,0,no,no,cellular,14,aug,41,2,-1,0,unknown,0
43,self,married,secondary,no,5704,yes,no,cellular,6,aug,139,2,-1,0,unknown,0
43,housemaid,single,primary,no,103,no,no,unknown,17,jun,198,1,-1,0,unknown,0
37,blue,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,1
59,housemaid,married,primary,no,500,no,no,unknown,5,jun,94,1,-1,0,unknown,0
58,retired,married,tertiary,no,138,no,no,cellular,7,may,143,1,346,5,failure,0
28,management,single,tertiary,no,788,yes,yes,cellular,18,may,169,1,-1,0,unknown,0
53,blue,married,secondary,no,2267,no,yes,cellular,28,jul,57,6,-1,0,unknown,0
29,blue,married,secondary,no,-8,yes,yes,unknown,4,jun,433,2,-1,0,unknown,0
29,technician,single,secondary,no,-522,yes,yes,cellular,23,jul,89,6,-1,0,unknown,0
25,student,single,secondary,no,4147,no,no,cellular,14,aug,211,3,-1,0,unknown,1
29,blue,married,primary,no,10191,yes,no,cellular,15,may,282,2,-1,0,unknown,0
42,technician,divorced,secondary,no,-593,no,no,cellular,28,jan,69,1,-1,0,unknown,0
31,services,divorced,secondary,no,-274,yes,no,unknown,26,may,283,1,-1,0,unknown,0
42,services,married,secondary,no,0,yes,no,cellular,31,jul,17,20,-1,0,unknown,0
50,management,married,secondary,no,1457,no,yes,cellular,9,jul,167,1,-1,0,unknown,0
33,admin,single,secondary,no,0,yes,no,cellular,14,jul,166,3,-1,0,unknown,0
33,admin,married,secondary,no,1467,yes,no,unknown,20,may,85,2,-1,0,unknown,0
45,blue,married,secondary,yes,-605,yes,no,telephone,8,jul,208,5,-1,0,unknown,0
50,services,married,secondary,no,748,no,yes,unknown,19,jun,147,1,-1,0,unknown,0
43,admin,single,secondary,no,-495,yes,yes,unknown,23,may,131,1,-1,0,unknown,0
47,blue,married,secondary,no,1484,no,no,cellular,17,nov,297,1,119,3,failure,0
56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,0
55,management,married,unknown,no,1504,yes,no,cellular,22,may,338,2,-1,0,unknown,1
52,blue,single,secondary,no,894,no,yes,cellular,3,feb,363,2,-1,0,unknown,0
39,housemaid,divorced,secondary,yes,127,no,no,unknown,20,jun,150,2,-1,0,unknown,0
41,technician,divorced,secondary,no,4047,yes,no,cellular,4,may,14,5,75,1,success,0
26,blue,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,0
78,retired,married,secondary,no,220,no,no,cellular,4,aug,220,1,-1,0,unknown,0
31,services,single,secondary,no,2038,yes,no,cellular,18,nov,239,1,182,1,failure,0
45,admin,single,secondary,no,205,no,yes,cellular,10,jul,329,1,-1,0,unknown,0
28,unemployed,single,secondary,no,434,yes,no,cellular,30,apr,257,1,-1,0,unknown,0
27,admin,single,tertiary,no,1993,yes,no,cellular,5,may,102,5,-1,0,unknown,0
27,admin,single,secondary,no,671,yes,no,cellular,29,jan,243,1,-1,0,unknown,0
44,technician,single,secondary,no,1548,yes,no,cellular,21,nov,62,6,-1,0,unknown,0
35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,unknown,0
33,admin,married,secondary,no,519,yes,no,telephone,6,may,175,1,-1,0,unknown,0
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,0
28,entrepreneur,married,tertiary,no,1900,yes,no,cellular,15,may,9,6,-1,0,unknown,0
